UID,Service,Count
3912,Pickles & Masalas,1
3912,Party Menu,1
3912,Groceries,5
3912,Fruits & Vegetables,62
3912,Festival Stores,2
3912,Fast Foods,4
3912,Desserts,1
3912,Curries,19
3912,Combos,17
3912,Chaat's,1
3912,Breads & Cakes,3
3912,Beverages & Juices,2
3912,Beverages,1
3912,Batter,10
3913,Sweets & Namkeen,7
3913,Eggs & Fresh Meat,1
3913,Breads & Cakes,3
3914,Sweets & Namkeen,29
3914,Pickles & Masalas,4
3914,Groceries,2
3914,Fruits & Vegetables,82
3914,Eggs & Fresh Meat,7
3914,Beverages,2
3916,Sweets & Namkeen,20
3916,Pooja Needs,1
3916,Groceries,3
3916,Fruits & Vegetables,1
3916,Dairy Products,6
3916,Books & Stationery,1
3918,Sweets & Namkeen,63
3918,Plant & Seeds,4
3918,Pickles & Masalas,6
3918,Groceries,4
3918,Fruits & Vegetables,60
3918,Dishwasher Essentials,3
3918,Dairy Products,2
3918,Breads & Cakes,1
3930,Snacks,1
3930,Fruits & Vegetables,7
3935,Roti's,2
3935,Fast Foods,1
3935,Curries,1
3935,Combos,1
3940,Curries,2
3940,Breads & Cakes,2
3943,Sweets & Namkeen,11
3943,Groceries,3
3943,Fruits & Vegetables,98
3943,Eggs & Fresh Meat,1
3943,Breads & Cakes,12
3944,Sweets & Namkeen,3
3944,Combos,3
3946,Pooja Needs,3
3946,Groceries,1
3946,Fruits & Vegetables,169
3946,Festival Stores,1
3946,Eggs & Fresh Meat,6
3946,Breads & Cakes,4
3954,Sweets & Namkeen,48
3954,Starters,2
3954,Snacks,3
3954,Roti's,5
3954,Pickles & Masalas,6
3954,Curries,2
3954,Combos,2
3954,Breads & Cakes,1
3956,Tiffins,4
3956,Sweets & Namkeen,54
3956,Starters,14
3956,Sports,2
3956,Snacks,19
3956,Roti's,24
3956,Rice Items,4
3956,Pickles & Powders,4
3956,Pickles & Masalas,1
3956,Pets,8
3956,Fruits & Vegetables,137
3956,Fried Rice,1
3956,Fast Foods,3
3956,Eggs & Fresh Meat,4
3956,Dry Fruits,6
3956,Desserts,2
3956,Dal,1
3956,Dairy Products,45
3956,Curries,17
3956,Combos,26
3956,Breads & Cakes,7
3956,Beverages & Juices,10
3956,Batter,1
3956,,1
3961,Sweets & Namkeen,1
3961,Safety Equipment,2
3961,Roti's,2
3961,Fruits & Vegetables,30
3961,Eggs & Fresh Meat,2
3961,Combos,1
3963,Sweets & Namkeen,1
3963,Plant & Seeds,4
3963,Pickles & Masalas,1
3963,Fruits & Vegetables,18
3963,Breads & Cakes,1
3964,Pooja Needs,23
3964,Groceries,4
3964,Fruits & Vegetables,43
3964,Festival Stores,1
3964,Books & Stationery,8
3967,Sweets & Namkeen,2
3972,Sweets & Namkeen,24
3972,Snacks,3
3972,Roti's,2
3972,Rice Items,1
3972,Ice-cream,2
3972,Groceries,5
3972,Fruits & Vegetables,142
3972,Eggs & Fresh Meat,70
3972,Curries,2
3972,Cakes,1
3972,Breads & Cakes,15
3972,Batter,1
3979,Sweets & Namkeen,4
3979,Groceries,5
3979,Fruits & Vegetables,74
3979,Eggs & Fresh Meat,4
3980,Plant & Seeds,1
3984,Tiffins,2
3984,Sweets & Namkeen,7
3984,Starters,3
3984,Snacks,17
3984,Roti's,18
3984,Pickles & Powders,1
3984,Fruits & Vegetables,13
3984,Desserts,2
3984,Curries,16
3984,Combos,20
3984,Beverages & Juices,1
3984,Accompaniments,1
3985,Fruits & Vegetables,12
3985,Books & Stationery,6
3988,Tiffins,4
3988,Sweets & Namkeen,1
3988,Snacks,2
3988,Roti's,93
3988,Rice Items,53
3988,Groceries,32
3988,Fruits & Vegetables,53
3988,Desserts,2
3988,Dairy Products,1
3988,Curries,57
3988,Combos,18
3988,Breads & Cakes,3
3988,Books & Stationery,3
3988,Batter,3
3989,Groceries,1
3989,Fruits & Vegetables,2
3993,Tiffins,1
3996,Sweets & Namkeen,4
3996,Roti's,1
3996,Pooja Needs,41
3996,Groceries,1
3996,Fruits & Vegetables,142
3996,Festival Stores,1
3996,Fast Foods,1
3996,Desserts,1
3996,Breads & Cakes,1
3997,Snacks,6
3997,Rice Items,1
3997,Party Menu,8
3997,Desserts,3
3997,Curries,19
3997,Combos,4
3997,Bouquets,1
4001,Mineral Water,1
4001,Fruits & Vegetables,2
4001,Eggs & Fresh Meat,11
4005,Packing Material,5
4007,Tiffins,1
4007,Starters,5
4007,Snacks,5
4007,Roti's,3
4007,Rice Items,2
4007,Curries,2
4007,Combos,11
4007,Chaat's,3
4012,Tiffins,1
4012,Sweets & Namkeen,7
4012,Starters,2
4012,Snacks,12
4012,Roti's,11
4012,Rice Items,1
4012,Fruits & Vegetables,11
4012,Fast Foods,1
4012,Curries,12
4012,Combos,3
4012,Breads & Cakes,1
4019,Roti's,2
4019,Plant & Seeds,1
4019,Curries,2
4019,Combos,2
4020,Plant & Seeds,1
4025,Plant & Seeds,8
4025,Packing Material,20
4025,Fruits & Vegetables,26
4025,Dairy Products,3
4026,Sweets & Namkeen,2
4026,Roti's,1
4026,Curries,1
4029,Veg curries,2
4029,Sweets & Namkeen,26
4029,Starters,8
4029,Soups,3
4029,Rice Items,1
4029,Main Course,1
4029,Fruits & Vegetables,1
4029,Festival Stores,1
4029,Fast Foods,2
4029,Eggs & Fresh Meat,2
4029,Curries,9
4029,Combos,1
4029,Breads & Cakes,6
4038,Fruits & Vegetables,50
4038,Breads & Cakes,4
4039,Safety Equipment,1
4039,Groceries,24
4039,Fruits & Vegetables,39
4039,Eggs & Fresh Meat,1
4043,Starters,2
4043,Fast Foods,1
4044,Combos,1
4047,Sweets & Namkeen,5
4047,Roti's,1
4047,Combos,1
4050,Plant & Seeds,4
4050,Ice-cream,2
4050,Fruits & Vegetables,2
4050,Combos,2
4050,Breads & Cakes,1
4052,Sweets & Namkeen,5
4052,Pooja Needs,21
4052,Plant & Seeds,7
4052,Groceries,1
4052,Fruits & Vegetables,13
4052,Breads & Cakes,3
4053,Snacks,1
4053,Pooja Needs,1
4053,Fruits & Vegetables,1
4053,Festival Stores,1
4057,Sweets & Namkeen,22
4057,Pickles & Masalas,3
4058,Dry Fruits,1
4058,Dishwasher Essentials,11
4061,Sweets & Namkeen,69
4061,Pooja Needs,55
4061,Plant & Seeds,62
4061,Groceries,12
4061,Fruits & Vegetables,102
